Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
1070.322686,52.48211944,Wife,Profession,1052399.494,94575.11443,Yearly,1683648.393,Married,Non Medical,12.37753315,10.0033391,Kanpur,Uttar Pradesh,209121,ULIP,Bancassurance,1.039955051,9/3/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
630.3508812603013,44.89091324732915,Husband,Service,637257.7933,12900.85959,Yearly,35298.80988,Married,Non Medical,11.700846738342685,9.614782644866366,Nowgong,Assam,782125,Traditional,Bancassurance,0.9094019522377917,1/12/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1043.9094216199674,43.21917787038736,Son,Business,127154.0642,-26555.82489,Yearly,1168414.974,Married,Medical,15.389008808767729,10.093208621489437,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1152.324834,47.06226817,Spouse,Agriculturist,266955.7844,2540.906066,Yearly,369780.6379,Married,Non Medical,14.91543559,10.0071268,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
950.2048408,62.10705319,Spouse,Retired,-129047.0001,203172.0451,Yearly,708014.4195,Married,Non Medical,14.52174346,9.99669183,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
983.4218892987068,59.609660171336486,Spouse,Retired,25847.26604,1003225.124,Yearly,3528260.45,Married,Non Medical,10.047407163788437,10.1294198636562,New Delhi,Delhi,110032,ULIP,Bancassurance,0.76155039899907,3/26/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1239.176425,57.66948431,Wife,Retired,-23751.25563,354827.2184,Yearly,130773.5634,Married,Non Medical,10.10216116,9.989094096,RAJKOT,Gujarat,360001,Pension,Retail Agency,,12/5/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1149.7383157571533,28.37480368841608,Mother,Service,1279520.782,175222.7676,Yearly,4300689.902,Married,Non Medical,14.13515111689399,10.267943799145216,Jaipur,Rajasthan,302015,Traditional,Retail Agency,,10/27/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1131.562124,26.92474918,Mother,Service,1279520.782,175222.7676,Yearly,4300689.902,Married,Non Medical,13.79864774,10.01000167,Jaipur,Rajasthan,302015,Traditional,Retail Agency,,10/27/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1066.3341311628146,27.044289012206427,Daughter,Business," 300,000 "," 30,000 ",Yearly," 420,000 ",widowed,Non Medical,11.812768193477718,9.894112767950668,Hanskhali,West Bengal,741121,ULIP,Retail Agency,,07-02-2023,-,-,Lapse,Surrendered Reinvested Auto,Document Tampering
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
949.4469347,58.52773205,Husband,Housewife,10323.40564,85222.39052,Yearly,1153095.262,Married,Non Medical,9.84932859,9.983917268,Kanpur,Uttar Pradesh,209303,ULIP,Bancassurance,0.950362529,10/5/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1327.954341284331,47.9395306392688,Spouse,Service,168240.6011,4294.753761,Yearly,-1416319.339,Married,Non Medical,10.611887952129148,9.986795242460742,DARRONG,Assam,784147,Traditional,Bancassurance,1.154462570237401,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
1248.102435,40.88386509,Father,Service,-16392.07668,788110.1859,Yearly,4718918.917,Married,Non Medical,10.63957147,9.925048637,-,_Others,-,Pension,Bancassurance,1.117089992,11/29/2022 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1294.089057,45.45271034,Wife,Agriculturist,403290.0175,-8107.705016,Quarterly,-1002051.404,Married,Medical,14.37047387,10.0008079,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1193.972531,41.01265728,Wife,Business,1565624.063,216237.4344,Half yearly,-3246.690583,Married,Medical,36.34786623,10.10523497,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
72.08086438247244,40.0,Mother,Housewife,1118143,7217,Half yearly,8483589,Single,Medical,37.0,28.0,WARDHA,Chhattisgarh,193254,Traditional,Mail and Others,1.091364520707141,03/11/2018 0:00,-,-,Inforce,Reinstated,No Fraud
722.8903276,48.50572485,Spouse,Service,1142279.72,24884.79421,Yearly,1612378.317,Married,Non Medical,11.00446199,10.00214657,Koraput,Odisha,764070,Traditional,Bancassurance,0.954953756,9/30/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1186.0,48.0,Wife,Retired,0,2000000,Single,600000,Married,Non Medical,72.0,10.0,LUCKNOW,Uttar Pradesh,226002,Pension,Bancassurance,1.0,10/12/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1110.0,22.0,Mother,Student," 7,000,000 "," 1,000,000 ",Yearly," 7,200,000 ",Married,Non Medical,10.0,10.0,UKKUNAGARAM,Andhra Pradesh,530032,ULIP,Bancassurance,1.0,31-10-2022,-,-,Inforce,-,Document Tampering
1066.9857122093756,33.262257030308454,Brother,Service,42517.29317,22769.50313,Yearly,497110.6271,Married,Non Medical,16.326242183954694,10.326781661443134,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1132.5823024175004,48.946661858748165,Brother,Agriculturist," 4,200,000 "," 600,000 ",Yearly," 2,400,000 ",Single,Non Medical,14.991192363785906,9.947189344185386,KULLU,Himachal Pradesh,175101,ULIP,Bancassurance,0.9197238971237636,27-07-2023,-,-,Inforce,-,Document Tampering
953.0419932,61.4020291,Spouse,Retired,-13458.3426,181377.6004,Yearly,-1168698.915,Married,Non Medical,14.53850467,10.00818738,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
998.2379465079578,61.47902227154243,Spouse,Retired,-84376.76295,237576.954,Yearly,-1074910.458,Married,Non Medical,15.956636306115096,10.20583388519042,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
741.7907082460289,58.0,Brother,Family Pension,1158514,49941,Single,3264082,widowed,Medical,30.0,34.0,SAMASTIPUR,Tamil Nadu,725530,Traditional,Institutional Alliance,1.1384664290464923,02/12/2012 0:00,-,-,Active,Paid-Up,No Fraud
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
443.63558593433766,35.0,Spouse,Agriculturist,1517770,62178,Half yearly,3379473,widowed,Non Medical,26.0,33.0,NADIA,Chhattisgarh,663506,Traditional,Bancassurance,0.910338277710534,03/18/2018 0:00,-,-,Active,Reinstated,No Fraud
3.969957673,52.697788,Husband,Housewife,-33749.33731,-25979.51822,Yearly,2568464.389,Married,Non Medical,14.90922511,10.01267558,CUDDALORE,Tamil Nadu,606001,Traditional,Retail Agency,,3/24/2023 0:00,4/11/2023 0:00,12/6/2023 12:40,Claim,Death Claim Repudiated,Misrepresentation
1279.3155438255362,60.21912085198355,Wife,Retired,2144301.216,203556.6382,Yearly,-1953644.775,Married,Medical,4.7531841926264615,9.587445138711567,Jodhpur,Rajasthan,342001,ULIP,Retail Agency,,10/30/2018 0:00,-,-,Terminated,Refunded,Misappropriating Funds
1075.044597181383,32.467399413449144,Brother,Service,126798.0171,2867.479407,Yearly,1151437.931,Married,Non Medical,15.25646935368461,10.09561374024311,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
935.884445,41.03357122,Spouse,Service,4045197.669,667821.3205,Yearly,3289848.845,Married,Medical,6.83216881,10.00724759,-,-,-,Traditional,Bancassurance,0.970135046,1/31/2016 0:00,-,-,Cancellation,Other Reason,Signature Forgery
38.89389409002908,63.0,Wife,Family Pension,1968975,132683,Half yearly,7642812,widowed,Medical,29.0,6.0,Adilabad,Karnataka,383551,Variable,Institutional Alliance,0.886414596,03/20/2011 0:00,-,-,Inforce,Surrendered,No Fraud
1173.4549405885978,36.80169958465948,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.282043236067041,9.803011542912609,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
455.3944251,50.57296096,Son,Housewife,357492.6195,74438.59438,Yearly,-2088952.668,Married,Non Medical,11.66936112,9.832820765,NIZAMABAD,Telangana,503111,ULIP,Bancassurance,0.93808371,5/23/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1154.247138955056,38.54998807031307,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.980444182170169,9.67957458253797,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1130.602099,47.26462528,Spouse,Agriculturist,73441.94547,6005.632511,Yearly,-373785.0621,Married,Non Medical,15.30727626,9.992989242,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
155.0,27.0,Wife,Business,475000,5000,Yearly,252000,Married,Non Medical,15.0,10.0,BIRBHUM,West Bengal,731243,Traditional,Retail Agency,,6/9/2022 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1299.0,45.0,Wife,Agriculturist,450000,35256.36,Quarterly,290000,Married,Medical,15.0,10.0,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
971.2525498,62.56990319,Spouse,Retired,-151861.2877,184155.4723,Yearly,-2404530.459,Married,Non Medical,15.26666928,10.00404593,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1078.340516,37.77216097,Wife,Profession,6986845.11,1018540.642,Yearly,6762520.429,Married,Non Medical,10.14220411,10.02138083,ERODE,Tamil Nadu,638458,ULIP,Bancassurance,1.001332318,12/30/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
420.1009142420487,9.0,Son,Army,1254138,31968,Half yearly,5692822,Single,Non Medical,35.0,27.0,RATLAM,-,805378,Pension,Retail Agency,0.969187866,11/09/2014 0:00,-,-,Active,Surrendered,No Fraud
1082.465105,32.15185258,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.76855801,10.00430339,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1022.504948,60.38955706,Son,Retired,1102545.136,120849.4603,Yearly,-62101.04379,Married,Medical,10.058776,3.000514233,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
979.4130643,54.70054902,Wife,Service,38282.16523,250779.1688,Yearly,3052534.147,Married,Non Medical,9.431102042,9.878145243,Madurai,Tamil Nadu,625706,ULIP,Bancassurance,0.880971769,3/31/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1078.37294783124,70.53894674980229,Son,Profession,-92319.735,3008026.765,Yearly,4657075.612,Married,Non Medical,9.66096622653536,9.94654753714244,Sirsa,Haryana,125055,ULIP,Bancassurance,1.1562924506268133,11/17/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
947.3377748,60.45902896,Spouse,Retired,1795.845946,157236.6312,Yearly,-1418451.733,Married,Non Medical,15.0981867,10.00392981,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1082.465105,32.15185258,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.76855801,10.00430339,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
826.3351886517663,60.277525607165,Spouse,Retired,875309.0935,175210.4168,Yearly,-244335.6533,Married,Medical,14.793698659766234,9.81502471587602,Nalbari,Assam,781341,Traditional,Bancassurance,0.9316516099600408,12/12/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
834.5104647134101,40.0,Brother,Construction Labour,1978968,94635,Monthly,4993918,divorced,Medical,14.0,24.0,MAHABUBNAGAR,Andhra Pradesh,820112,Pension,Bancassurance,0.9588007756735224,07/14/2013 0:00,-,-,Lapsed,Reinstated,No Fraud
1039.9104632289927,60.96841525346748,Son,Retired,933003.9752,126879.4362,Yearly,4139158.577,Married,Medical,10.004623216489785,2.8890088413523802,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1070.4857753027331,31.66044349459684,Brother,Service,130122.8814,21796.57519,Yearly,729309.4221,Married,Non Medical,16.15608717609625,10.184771299041884,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1156.795345598929,73.27404865077914,Daughter,Retired,-18750.36119,296259.9434,Single,-1196782.98,Married,Non Medical,9.45484035113663,10.08876898173602,Delhi,Delhi,110075,Pension,Mail and Others,,6/6/2023 0:00,5/6/2023 0:00,1/3/2024 12:56,Claim,Intimated Death Claim-Annuity,Signature Forgery
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
950.2048408,62.10705319,Spouse,Retired,-129047.0001,203172.0451,Yearly,708014.4195,Married,Non Medical,14.52174346,9.99669183,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1193.0,28.0,Father,Service,2200000,209000,Yearly,552000,Single,Non Medical,26.0,10.0,PAURI GARHWAL,Uttarakhand,246174,Traditional,Retail Agency,,5/30/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
993.0,54.0,Wife,Service,0,300000,Yearly,3000000,Married,Non Medical,10.0,10.0,Madurai,Tamil Nadu,625706,ULIP,Bancassurance,1.0,3/31/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1203.0,42.0,Wife,Business,1650000,159885,Half yearly,500000,Married,Medical,36.0,10.0,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1133.5663790048156,46.36502118682486,Spouse,Agriculturist,144327.5288,25087.12647,Yearly,-407659.4653,Married,Non Medical,15.618388933673005,10.201824560162121,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1089.683611,42.55665917,Father,Profession,1130873.223,88027.41268,Yearly,4013686.374,Married,Non Medical,12.57862399,10.00686533,PARGANAS  NORTH,West Bengal,743165,ULIP,Retail Agency,,9/26/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1177.128225322011,67.17305803425079,Husband,Retired,24837.45436,573161.2714,Single,983886.8729,Married,Non Medical,52.4426200966864,9.998147581415964,NEW DELHI,Delhi,110085,Pension,Mail and Others,,4/17/2023 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1078.22262,52.20270709,Wife,Profession,1179247.65,116528.1793,Yearly,3120273.957,Married,Non Medical,11.80826707,9.975325761,Kanpur,Uttar Pradesh,209121,ULIP,Bancassurance,1.055508955,9/3/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
972.8493211156808,49.74412880717132,Husband,Service,80919.36803,97583.47892,Yearly,1955952.949,Married,Non Medical,13.934033653278345,10.105264336059415,Thane,Maharashtra,401303,ULIP,Retail Agency,,4/15/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1071.0933570899322,31.5394779422707,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.771825604855664,9.887853539711658,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
986.575429428944,61.51910375124618,Spouse,Retired,0,200000,Yearly,600000,Married,Non Medical,15.23690369001108,9.97274436412119,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
977.0,47.0,Husband,Service,0,100000,Yearly,900000,Married,Non Medical,10.0,10.0,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1088.0229396326538,32.85596749371758,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,14.852525822076746,10.080520951536462,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1083.094531,52.51139322,Wife,Service,1644155.203,176357.6145,Yearly,6293961.374,Married,Medical,11.63423584,10.0035437,PANCHASAYAR,West Bengal,700094,ULIP,Bancassurance,0.936647664,10/27/2022 0:00,-,-,Inforce,-,Signature Forgery
306.79154901394395,45.8564417745159,Father,Service,1581453,84865,Single,9727680,widowed,Medical,11.90480702585734,22.913244119154808,HISAR,Andhra Pradesh,369265,Variable,Retail Agency,1.0188718304094175,03/10/2013 0:00,-,-,Active,Reinstated,No Fraud
1162.534099137495,37.05295791318832,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.031898179736698,9.67878917627395,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1188.1701524603218,35.6071977310433,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.26324724265597,9.82879635751784,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1162.286346,38.34174323,Wife,Agriculturist,435038.4105,46469.23265,Yearly,-819877.5254,Married,Non Medical,15.27831067,9.990954271,Kanpur,Uttar Pradesh,208001,Traditional,Bancassurance,0.894702806,9/25/2018 0:00,-,-,Inforce,-,Misappropriating Funds
1006.632646,59.84141362,Son,Retired,917276.5473,113677.0177,Yearly,-91279.01345,Married,Medical,9.585639235,3.016774964,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
983.6342289,53.30490738,Son,Family Pension,-16570.57074,176883.8905,Yearly,2322553.022,widowed,Non Medical,9.479990077,10.14402736,Jaipur,Rajasthan,302015,ULIP,Retail Agency,,10/28/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1081.314162,40.20654472,Wife,Service,563348.3691,29166.27478,Yearly,-3058841.575,Married,Non Medical,6.62208449,10.00000466,Kanpur,Uttar Pradesh,209306,Variable,Bancassurance,0.983023928,6/25/2019 0:00,-,-,Terminated,Refunded,Misappropriating Funds
1299.5508261656696,49.20139651546473,Spouse,Service,75000,8005,Yearly,200000,Married,Non Medical,11.10235339994649,9.938679456190432,DARRONG,Assam,784147,Traditional,Bancassurance,0.8268550405876725,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
1156.0,47.0,Spouse,Agriculturist,228000,31304.98,Yearly,250000,Married,Non Medical,15.0,10.0,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1211.4230309777631,41.4997937312977,Wife,Business,1879025.084,174474.3373,Half yearly,25028.93318,Married,Medical,35.357779846776815,9.709460480914045,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1243.6192024047637,49.967823557056256,Son,Business,1503280.874,131013.8598,Yearly,-2035025.758,Married,Non Medical,26.26388117677613,10.12724296316461,MIDNAPUR,West Bengal,721101,Traditional,Institutional Alliance,,3/31/2023 0:00,-,-,Inforce,-,Signature Forgery
1162.269245,42.22303592,Wife,Business,411757.065,35441.47677,Yearly,-192400.0648,Married,Non Medical,15.10868446,10.15461078,Udaipur,Rajasthan,313203,Traditional,Bancassurance,6.007521508,5/31/2020 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1066.787483044746,42.28023517752124,Son,Housewife,1123154.515,94105.39484,Yearly,2084470.112,Married,Medical,12.36384161391214,9.946932236598787,GANJAM,Odisha,761001,ULIP,Bancassurance,1.0270654177520733,12/30/2021 0:00,-,-,Cancellation,Other Reason,Signature Forgery
